GOOG,Alphabet Inc,20150811,New Google CEO Pichai made ascent with low-key style and technical chops ,SAN FRANCISCO A low-key style and an unusually firm handle on diplomacy propelled new Google chief executive Sundar Pichai to the top of the search engine giant  former colleagues said  cementing his successes such as creating the Chrome browser.,topStory
GOOG,Alphabet Inc,20150811,Google morphs into Alphabet; investors cheer clarity ,SAN FRANCISCO Google Inc  announced a surprise overhaul of its operating structure on Monday  creating a holding company called Alphabet to pool its many subsidiaries and separate the core web advertising business from newer ventures like driverless cars. | Video ,normal
GOOG,Alphabet Inc,20150811,New Google CEO Pichai made ascent with low-key style and technical chops ,SAN FRANCISCO A low-key style and an unusually firm handle on diplomacy propelled new Google chief executive Sundar Pichai to the top of the search engine giant  former colleagues said  cementing his successes such as creating the Chrome browser.,normal
GOOG,Alphabet Inc,20150811,REFILE-RPT-New Google CEO Pichai made ascent with low-key style and technical chops ,SAN FRANCISCO  Aug 10 A low-key style and an unusually firm handle on diplomacy propelled new Google chief executive Sundar Pichai to the top of the search engine giant  former colleagues said  cementing his successes such as creating the Chrome browser.,normal
GOOG,Alphabet Inc,20150811,REFILE-New Google CEO Pichai made ascent with low-key style and technical chops ,SAN FRANCISCO  Aug 10 A low-key style and an unusually firm handle on diplomacy propelled new Google chief executive Sundar Pichai to the top of the search engine giant  former colleagues said  cementing his successes such as creating the Chrome browser.,normal
GOOG,Alphabet Inc,20150811,BMW looks at whether Google's Alphabet infringes trademark rights ,FRANKFURT  Aug 11 BMW on Tuesday said it was looking into whether Google infringed any trademark rights after the Silicon Valley-based group set up a new company called Alphabet  which is also the name of a BMW subsidiary.,normal
GOOG,Alphabet Inc,20150811,BMW looks at whether Google's Alphabet infringes trademark rights ,FRANKFURT BMW on Tuesday said it was looking into whether Google infringed any trademark rights after the Silicon Valley-based group set up a new company called Alphabet  which is also the name of a BMW subsidiary.,normal
GOOG,Alphabet Inc,20150811,BMW looks at whether Google's Alphabet infringes trademark rights ,FRANKFURT BMW on Tuesday said it was looking into whether Google infringed any trademark rights after the Silicon Valley-based group set up a new company called Alphabet  which is also the name of a BMW subsidiary.,normal
GOOG,Alphabet Inc,20150811,Google overhaul 'shareholder friendly' but details scarce ,Google Inc's overhaul of its operating structure is an acknowledgement of the lack of transparency surrounding its disparate businesses and projects  analysts said  but it remains to be seen how much more the company will actually disclose. | Video ,normal
GOOG,Alphabet Inc,20150811,BMW looks at whether Google's Alphabet infringes trademark rights ,FRANKFURT  Aug 11 BMW on Tuesday said it was looking into whether Google infringed any trademark rights after the Silicon Valley-based group set up a new company called Alphabet  which is also the name of a BMW subsidiary.,normal
GOOG,Alphabet Inc,20150810,Google morphs into Alphabet Inc  investors cheer clarity ,SAN FRANCISCO Google Inc  announced a major shake-up of its operating structure on Monday  creating a holding company called Alphabet which will contain subsidiaries to separate its core web advertising business from newer ventures like driverless cars. | Video ,topStory
GOOG,Alphabet Inc,20150810,Google morphs into Alphabet Inc  investors cheer clarity ,SAN FRANCISCO Google Inc  announced a major shake-up of its operating structure on Monday  creating a holding company called Alphabet which will contain subsidiaries to separate its core web advertising business from newer ventures like driverless cars. | Video ,normal
GOOG,Alphabet Inc,20150810,UPDATE 3-Google morphs into Alphabet Inc  investors cheer clarity ,SAN FRANCISCO Aug 10 Google Inc  announced a major shake-up of its operating structure on Monday  creating a holding company called Alphabet which will contain subsidiaries to separate its core web advertising business from newer ventures like driverless cars.,normal
GOOG,Alphabet Inc,20150810,Wall St. rallies with energy  materials; Google jumps after the bell ,U.S. stocks climbed on Monday  giving the S&P 500 its biggest increase since May as indexes rebounded sharply from last week's losses  buoyed by gains in commodity-related shares and optimism over Warren Buffett's latest deal.,normal
GOOG,Alphabet Inc,20150810,US STOCKS-Wall St rallies with energy  materials; Google jumps after the bell ,* Google up after closing bell  announces new operating structure,normal
GOOG,Alphabet Inc,20150810,Google Inc to become Alphabet Inc in shakeup ,Aug 10 Google Inc is changing its operating structure by setting up a new company called Alphabet Inc  which will include the search business and a number of other units.,normal
GOOG,Alphabet Inc,20150807,Google  Samsung to issue monthly Android security fixes ,LAS VEGAS Google Inc and Samsung Electronics Co will release monthly security fixes for Android phones  a growing target for hackers  after the disclosure of a bug designed to attack the world's most popular mobile operating system.,topStory
GOOG,Alphabet Inc,20150807,Google  Samsung to issue monthly Android security fixes ,LAS VEGAS  Aug 6 Google Inc and Samsung Electronics Co will release monthly security fixes for Android phones  a growing target for hackers  after the disclosure of a bug designed to attack the world's most popular mobile operating system.,normal
GOOG,Alphabet Inc,20150806,Internet firms to be subject to new cybersecurity rules in EU ,Internet firms such as Cisco  Google  and Amazon will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities  according to a document seen by Reuters.,topStory
GOOG,Alphabet Inc,20150806,Internet firms to be subject to new cybersecurity rules in EU ,BRUSSELS Internet firms such as Cisco   Google  and Amazon  will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities  according to a document seen by Reuters.,normal
GOOG,Alphabet Inc,20150806,Internet firms to be subject to new cybersecurity rules in EU ,BRUSSELS  Aug 6 Internet firms such as Cisco   Google and Amazon will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities  according to a document seen by Reuters.,normal
GOOG,Alphabet Inc,20150804,UPDATE 2-Apple denies plan to sell mobile services directly to consumers ,* Mobile network service could undermine telecom operators   (Adds context  details on Google network project  share action),topStory
GOOG,Alphabet Inc,20150731,Google refuses French order to apply 'right to be forgotten' globally , (This version of the July 30th corrects story to read "partly" of a political nature  not "mostly" in  paragraph 10),topStory
GOOG,Alphabet Inc,20150731,CORRECTED-UPDATE 2-Google refuses French order to apply "right to be forgotten" globally ,BRUSSELS  July 30 Google Inc is refusing to bow to an order from the French privacy watchdog to scrub search results worldwide when users invoke their "right to be forgotten" online  it said on Thursday  exposing itself to possible fines.,normal
GOOG,Alphabet Inc,20150730,No end in sight for Oracle  Google legal fight over Android ,SAN FRANCISCO Oracle Corp's long-running legal battle with Google Inc over Google's Android operating system for smartphones and other devices probably will not proceed to another trial until the middle of 2016  a U.S. judge said on Thursday.,topStory
GOOG,Alphabet Inc,20150730,No end in sight for Oracle  Google legal fight over Android ,SAN FRANCISCO Oracle Corp's  long-running legal battle with Google Inc over Google's Android operating system for smartphones and other devices probably will not proceed to another trial until the middle of 2016  a U.S. judge said on Thursday.,normal
GOOG,Alphabet Inc,20150730,No end in sight for Oracle  Google legal fight over Android ,SAN FRANCISCO  July 30 Oracle Corp's  long-running legal battle with Google Inc over Google's Android operating system for smartphones and other devices probably will not proceed to another trial until the middle of 2016  a U.S. judge said on Thursday.,normal
GOOG,Alphabet Inc,20150730,CORRECTED-UPDATE 1-Facebook shares dip as results fail to impress ,July 30 Facebook Inc's shares fell as much as 5 percent on Thursday  after the company's weak advertising sales growth outlook dampened investor expectations boosted by Google Inc's strong report earlier this month.,normal
GOOG,Alphabet Inc,20150730,Google loses bid to overturn low-cost patent licenses to Microsoft ,NEW YORK In a setback for Google Inc   a U.S. appeals court ruled on Thursday that the low licensing rate Microsoft Corp  pays to use some of Google's Motorola Mobility patents had been properly set.,normal
GOOG,Alphabet Inc,20150730,UPDATE 2-Google loses bid to overturn low-cost patent licenses to Microsoft ,NEW YORK  July 30 In a setback for Google Inc   a U.S. appeals court ruled on Thursday that the low licensing rate Microsoft Corp pays to use some of Google's Motorola Mobility patents had been properly set.,normal
GOOG,Alphabet Inc,20150730,Google refuses French order to apply "right to be forgotten" globally ,BRUSSELS Google Inc is refusing to bow to an order from the French privacy watchdog to scrub search results worldwide when users invoke their "right to be forgotten" online  it said on Thursday  exposing itself to possible fines.,normal
GOOG,Alphabet Inc,20150730,UPDATE 2-Google refuses French order to apply "right to be forgotten" globally ,* French watchdog to decide on way forward within two months   (Adds comment from French data protection authority),normal
GOOG,Alphabet Inc,20150730,Google loses bid to overturn low-cost patent licenses to Microsoft ,Google Inc will have to make do with the low rate it must offer Microsoft Corp to use some of its Motorola Mobility patents after a U.S. appeals court on Thursday ruled the licensing rate had been properly set.,normal
GOOG,Alphabet Inc,20150730,Google loses bid to overturn low-cost patent licenses to Microsoft ,NEW YORK  July 30 Google Inc will have to make do with the low rate it must offer Microsoft Corp to use some of its Motorola Mobility patents after a U.S. appeals court on Thursday ruled the licensing rate had been properly set.,normal
GOOG,Alphabet Inc,20150729,Yelp needs help  and buyout may be the answer ,Selling itself could be one of the few options left for Yelp Inc   which is struggling to win advertising dollars in an increasingly crowded market that already includes Google Inc   TripAdvisor Inc  and GrubHub Inc .,topStory
GOOG,Alphabet Inc,20150729,Yelp needs help  and buyout may be the answer ,July 29 Selling itself could be one of the few options left for Yelp Inc  which is struggling to win advertising dollars in an increasingly crowded market that already includes Google Inc  TripAdvisor Inc  and GrubHub Inc.,normal
GOOG,Alphabet Inc,20150727,U.S. private sector vows to ante up on climate finance ,WASHINGTON Some of the biggest U.S. corporate names on Monday offered their support - and billions of dollars in green financing pledges - to buttress the Obama administration's quest for a global agreement on combating climate change.,topStory
GOOG,Alphabet Inc,20150724,Apple removes Nest Labs thermostats from U.S. stores ,Apple Inc said it had removed Nest Labs' Internet-connected thermostats from its U.S. online and retail stores  a year after the home automation maker was bought by Google Inc for $3.3 billion.,topStory
GOOG,Alphabet Inc,20150724,Apple removes Nest Labs thermostats from U.S. stores ,July 24 Apple Inc said it had removed Nest Labs' Internet-connected thermostats from its U.S. online and retail stores  a year after the home automation maker was bought by Google Inc for $3.3 billion.,normal
GOOG,Alphabet Inc,20150723,Oracle seeks permission to update copyright lawsuit against Google ,Oracle Corp has asked a U.S. judge for permission to update its copyright lawsuit against Google Inc  to include the Android operating system's current market dominance.,topStory
GOOG,Alphabet Inc,20150723,Oracle seeks permission to update copyright lawsuit against Google ,Oracle Corp has asked a U.S. judge for permission to update its copyright lawsuit against Google Inc to include the Android operating system's current market dominance.,normal
GOOG,Alphabet Inc,20150723,Oracle seeks permission to update copyright lawsuit against Google ,July 22 Oracle Corp has asked a U.S. judge for permission to update its copyright lawsuit against Google Inc to include the Android operating system's current market dominance.,normal
GOOG,Alphabet Inc,20150722,LG Electronics shares surge on speculation of Google stake buy ,SEOUL Shares of South Korea's LG Electronics Inc  surged in morning trade on Wednesday  rising as much as 14.5 percent at one point on market speculation that Google Inc  will acquire a stake in the consumer electronics maker.,topStory
GOOG,Alphabet Inc,20150722,LG Electronics shares surge on speculation of Google stake buy ,SEOUL  July 22 Shares of South Korea's LG Electronics Inc surged in morning trade on Wednesday  rising as much as 14.5 percent at one point on market speculation that Google Inc will acquire a stake in the consumer electronics maker.,normal
GOOG,Alphabet Inc,20150720,Wall Street ends flat as commodity drop caps gains ,Wall Street was little changed on Monday  as a better-than-expected start to corporate earnings season boosted investor confidence  but gains were curbed by a drop in commodities.,topStory
GOOG,Alphabet Inc,20150720,Options traders grow more bullish on big tech names ,NEW YORK Trading in a key technology fund's options showed signs of growing bullishness on Monday ahead of earnings reports this week from big names in the sector  including Apple Inc   International Business Machines  and Microsoft Corp .,normal
GOOG,Alphabet Inc,20150720,India Morning Call-Global Markets ,NEW YORK - A major rally in Google pushed the Nasdaq to a second straight record high on Friday while weak energy stocks weighed on the Dow and S&P 500.,normal
GOOG,Alphabet Inc,20150719,RPT-Wall St Week Ahead-Investors hope tech giants repeat Google surge ,NEW YORK  July 17 Google Inc's strong quarterly results  which unleashed a massive surge in its shares on Friday  has investors feeling upbeat heading into next week's tech-heavy slate of earnings reports.,topStory
GOOG,Alphabet Inc,20150718,Investors hope tech giants repeat Google surge ,NEW YORK Google Inc's strong quarterly results  which unleashed a massive surge in its shares on Friday  has investors feeling upbeat heading into next week's tech-heavy slate of earnings reports.,topStory
GOOG,Alphabet Inc,20150717,GLOBAL MARKETS-Nasdaq ends at record; earnings  energy hit other indexes ,* Spot gold hits five-year low   (Updates to close of U.S. markets),topStory
GOOG,Alphabet Inc,20150717,Wall St Week Ahead-Investors hope tech giants repeat Google surge ,NEW YORK  July 17 Google Inc's strong quarterly results  which unleashed a massive surge in its shares on Friday  has investors feeling upbeat heading into next week's tech-heavy slate of earnings reports.,normal
GOOG,Alphabet Inc,20150717,Google gains billions in value as YouTube drives ad growth ,Google Inc's  shares closed up 16.3 percent at $699.62 on Friday  adding about $65 billion to its market value  as strong growth in YouTube viewership eased investor concerns about Facebook Inc's  push into video. | Video ,normal
GOOG,Alphabet Inc,20150717,UPDATE 4-Google gains billions in value as YouTube drives ad growth ,* 27 brokerages raise price targets   (Adds stock closing price  investor comment),normal
GOOG,Alphabet Inc,20150717,US STOCKS-Google propels Nasdaq to another record high close ,* Dow closes down 0.19 pct  S&P up 0.11 pct  Nasdaq up 0.91 pct   (Updates to close  adds detail),normal
GOOG,Alphabet Inc,20150717,US STOCKS SNAPSHOT-Nasdaq ends at record high after Google ,NEW YORK  July 17 The Nasdaq composite closed at a record high on Friday on strong results from Google while weak energy stocks weighed on the Dow and S&P 500.,normal
GOOG,Alphabet Inc,20150717,US STOCKS-Google pushes Nasdaq to record high  other stocks mixed ,* Dow down 0.27 pct  S&P flat  Nasdaq up 0.76 pct   (Updates to afternoon  adds comment),normal
GOOG,Alphabet Inc,20150717,Google self-driving car was rear-ended early July  causing injuries ,DETROIT One of Google Inc's  self-driving cars was involved in an accident early in July  in which three employees were injured when a vehicle equipped with Google technology was rear-ended by another vehicle  the company said. | Video ,normal
GOOG,Alphabet Inc,20150717,US STOCKS-Google pushes Nasdaq to record; Dow  S&P slip on oil ,* Dow down 0.34 pct  S&P down 0.09 pct  Nasdaq up 0.52 pct   (Updates to early afternoon),normal
GOOG,Alphabet Inc,20150717,E-commerce website Etsy shares soar after Google mention ,Shares of e-commerce website Etsy  jumped 30 percent on Friday thanks to a nod from Google  during its quarterly conference call.,normal
GOOG,Alphabet Inc,20150716,Google's Porat emphasizes cost control in first comments to investors ,SAN FRANCISCO In her much-awaited first remarks to investors on Thursday  Google Inc finance chief Ruth Porat stressed keeping expenses under control  which helped send the company's stock to record highs in after-hours trading.,topStory
GOOG,Alphabet Inc,20150716,Google's Porat emphasizes cost control in first comments to investors ,SAN FRANCISCO  July 16 In her much-awaited first remarks to investors on Thursday  Google Inc finance chief Ruth Porat stressed keeping expenses under control  which helped send the company's stock to record highs in after-hours trading.,normal
GOOG,Alphabet Inc,20150716,UPDATE 4-Google rallies as profit beats forecasts on ad revenue growth ,BENGALURU/SAN FRANCISCO July 16 Shares of Google Inc rose nearly 12 percent after the Web search leader's profit beat forecasts for the first time in the last six quarters  boosted by strong advertising revenue and comments by its new chief financial officer on disciplined spending.,normal
GOOG,Alphabet Inc,20150716,Bullish options bets on Google set to pay off big ,NEW YORK Some bullish bets on Google Inc's shares  placed ahead of its second-quarter results on Thursday  look set to reap big profits with the shares up 9.5 percent in trading after the bell.,normal
GOOG,Alphabet Inc,20150716,US STOCKS-Wall St rises; eBay  Netflix push Nasdaq to record high ,* Indexes up: Dow 0.39 pct  S&P 0.8 pct  Nasdaq 1.26 pct   (Updates to close  adds detail),normal
GOOG,Alphabet Inc,20150716,Google wins dismissal of Android privacy lawsuit ,Google Inc won the dismissal of a lawsuit by Android users who said the company violated its own privacy policy by disclosing their names  email addresses and account locations to third parties without permission  to boost advertising revenue.,normal
GOOG,Alphabet Inc,20150716,Google wins dismissal of Android privacy lawsuit ,Google Inc won the dismissal of a lawsuit by Android users who said the company violated its own privacy policy by disclosing their names  email addresses and account locations to third parties without permission  to boost advertising revenue.,normal
GOOG,Alphabet Inc,20150716,Google wins dismissal of Android privacy lawsuit ,July 16 Google Inc won the dismissal of a lawsuit by Android users who said the company violated its own privacy policy by disclosing their names  email addresses and account locations to third parties without permission  to boost advertising revenue.,normal
GOOG,Alphabet Inc,20150716,UPDATE 2-Obama launches project for more broadband in public housing ,WASHINGTON/DURANT  Okla.  July 15 U.S. President Barack Obama announced a pilot project on Wednesday aimed at expanding broadband access for people who live in public housing  part of an effort to close what Obama called the "digital divide" between rich and poor.,normal
GOOG,Alphabet Inc,20150708,German car makers in stand-off with Nokia over bid for maps business HERE -sources ,FRANKFURT  July 8 Germany's big car makers have reached a stand-off with Nokia in their joint bid to buy the Finnish company's maps business HERE  while rival offers appear to be unravelling  sources familiar with the process said.,normal
GOOG,Alphabet Inc,20150707,UPDATE 1-Google begins testing self-driving prototype cars in Austin  Texas ,DETROIT  July 7 Google Inc has begun testing its self-driving cars in Austin  Texas  expanding efforts to gather information on how the prototypes interact with traffic  road conditions and people  the company said early Tuesday.,topStory
GOOG,Alphabet Inc,20150706,Brazil's Rousseff tops off U.S. tour with Silicon Valley visit , (This July 1 story has been corrected to remove reference to Brazil being second-largest market for Apple) | Video ,topStory
GOOG,Alphabet Inc,20150706,CORRECTED-Brazil's Rousseff tops off U.S. tour with Silicon Valley visit ,SAN FRANCISCO  July 1 Brazil's President Dilma Rousseff capped off her U.S. tour on Wednesday with a visit to Silicon Valley  where she met with top technology executives and took a ride in Google Inc's self-driving car.,normal
GOOG,Alphabet Inc,20150706,Google's Waze to start carpooling pilot programme in Israel ,JERUSALEM  July 6 Google-owned online mapping company Waze is launching a carpooling pilot programme in Israel where commuters pay fellow drivers a small fee for a ride to and from work.,normal
GOOG,Alphabet Inc,20150701,Brazil's Rousseff tops off U.S. tour with Silicon Valley visit ,SAN FRANCISCO Brazil's President Dilma Rousseff capped off her U.S. tour on Wednesday with a visit to Silicon Valley  where she met with top technology executives and took a ride in Google Inc's self-driving car.,topStory
GOOG,Alphabet Inc,20150701,Brazil's Rousseff tops off U.S. tour with Silicon Valley visit ,SAN FRANCISCO  July 1 Brazil's President Dilma Rousseff capped off her U.S. tour on Wednesday with a visit to Silicon Valley  where she met with top technology executives and took a ride in Google Inc's self-driving car.,normal
GOOG,Alphabet Inc,20150701,YouTube not liable on copyright  but needs to do more - German court ,A German court reaffirmed on Wednesday that YouTube was only responsible for blocking copyright-infringing videos which had been brought to its attention  but the judicial panel said the Google video unit could do more to stop breaches.,normal
GOOG,Alphabet Inc,20150701,UPDATE 1-BMW manager: could imagine partnerships with IT firms ,* BMW open to partnerships  production chief says   (Adds statement from BMW production chief),normal
GOOG,Alphabet Inc,20150630,UPDATE 1-Capital controls mean Greeks can click  but not buy ,* Many online suppliers handle payment from single European centre,topStory
GOOG,Alphabet Inc,20150630,YouTube wins German court case over artists' fees ,MUNICH  Germany Google won a legal victory on Tuesday over German performing rights organisation Gema  which had sought to make the company's video-sharing service YouTube pay each time users watched music videos by artists it represents.,normal
GOOG,Alphabet Inc,20150630,YouTube wins German court case over artists' fees ,MUNICH  Germany  June 30 Google won a legal victory on Tuesday over German performing rights organisation Gema  which had sought to make the company's video-sharing service YouTube pay each time users watched music videos by artists it represents.,normal
GOOG,Alphabet Inc,20150630,Ryanair to allow Greek customers to pay cash ,DUBLIN Europe's largest low-cost carrier Ryanair  will allow Greek customers to pay with cash after capital controls caused problems with credit card payments on its web site.,normal
GOOG,Alphabet Inc,20150630,Capital controls mean Greeks can click  but not buy ,* Many online suppliers handle payment from single European centre,normal
GOOG,Alphabet Inc,20150630,Microsoft hands display ads to AOL  maps to Uber ,SEATTLE Microsoft Corp  said on Monday it will hand over its display advertising business to AOL Inc and sell some map-generating technology to ride-hailing app company Uber  as it slims down its money-losing online operations.,normal
GOOG,Alphabet Inc,20150629,Two rival self-driving cars have close call in California ,MOUNTAIN VIEW  Calif. (This June 25  2015 story was changed to show attribution in the last sentence to the companies  instead of the California Department of Motor Vehicles and the companies),topStory
GOOG,Alphabet Inc,20150629,UPDATE 4-Microsoft hands display ads to AOL  maps to Uber ,SEATTLE  June 29 Microsoft Corp said on Monday it will hand over its display advertising business to AOL Inc and sell some map-generating technology to ride-hailing app company Uber  as it slims down its money-losing online operations.,normal
GOOG,Alphabet Inc,20150629,CORRECTED-Two rival self-driving cars have close call in California ,MOUNTAIN VIEW  Calif.  June 25 Two self-driving prototype cars  one operated by Google Inc and the other by Delphi Automotive Plc  had a close call on a Silicon Valley street earlier this week  a Delphi executive told Reuters on Thursday.,normal
GOOG,Alphabet Inc,20150629,U.S. top court declines to hear Google appeal in Oracle Java fight ,WASHINGTON/SAN FRANCISCO Oracle Corp  won a major legal victory on Monday in a closely watched copyright case involving the company's Java programing language as the U.S. Supreme Court declined to hear Google Inc's  appeal.,normal
GOOG,Alphabet Inc,20150629,Google has until August 17 to reply to EU antitrust charges ,BRUSSELS Google Inc  has been given until mid-August to head off EU charges of abusing its market power in a dozen EU countries and stave off a possible billion-euro fine.,normal
GOOG,Alphabet Inc,20150629,UPDATE 1-Google has until Aug. 17 to reply to EU antitrust charges ,BRUSSELS  June 29 Google Inc has been given until mid-August to head off EU charges of abusing its market power in a dozen EU countries and stave off a possible billion-euro fine.,normal
GOOG,Alphabet Inc,20150629,U.S. top court declines to hear Google appeal in Oracle Java fight ,WASHINGTON/SAN FRANCISCO Oracle Corp  won a major legal victory on Monday in a closely watched copyright case involving the company's Java programming language as the U.S. Supreme Court declined to hear Google Inc's  appeal.,normal
GOOG,Alphabet Inc,20150629,UPDATE 3-U.S. top court declines to hear Google appeal in Oracle Java fight ,WASHINGTON/SAN FRANCISCO  June 29 Oracle Corp  won a major legal victory on Monday in a closely watched copyright case involving the company's Java programming language as the U.S. Supreme Court declined to hear Google Inc's  appeal.,normal
GOOG,Alphabet Inc,20150629,U.S. Supreme Court declines to hear Google appeal in Oracle software fight ,WASHINGTON  June 29 The U.S. Supreme Court on Monday declined to hear Google Inc's appeal in a major software copyright case  leaving intact a ruling that would allow Oracle Corp to charge licensing fees for the use of some of its Java programming language.,normal
GOOG,Alphabet Inc,20150627,Delphi says self-driving car didn't come close to Google's car ,Delphi Automotive PLC  on Friday offered a new description of an encounter on a California road between one of its prototype self-driving cars and a self-driving vehicle operated by Google Inc   saying "the vehicles didn't even come close to each other.",topStory
GOOG,Alphabet Inc,20150627,Delphi says self-driving car didn't come close to Google's car ,June 26 Delphi Automotive PLC on Friday offered a new description of an encounter on a California road between one of its prototype self-driving cars and a self-driving vehicle operated by Google Inc  saying "the vehicles didn't even come close to each other.",normal
GOOG,Alphabet Inc,20150626,Google starts road tests of new self-driving car prototypes ,SAN FRANCISCO Google Inc  said on Thursday it had started testing the latest prototypes of its self-driving cars on Mountain View  California roads  with safety drivers aboard.,topStory
GOOG,Alphabet Inc,20150626,Two rival self-driving cars have close call in California ,MOUNTAIN VIEW  Calif. Two self-driving prototype cars  one operated by Google Inc and the other by Delphi Automotive Plc  had a close call on a Silicon Valley street earlier this week  a Delphi executive told Reuters on Thursday.,normal
GOOG,Alphabet Inc,20150626,Two rival self-driving cars have close call in California ,MOUNTAIN VIEW  Calif.  June 25 Two self-driving prototype cars  one operated by Google Inc and the other by Delphi Automotive Plc  had a close call on a Silicon Valley street earlier this week  a Delphi executive told Reuters on Thursday.,normal
GOOG,Alphabet Inc,20150625,Google starts road tests of new self-driving car prototypes ,SAN FRANCISCO Google Inc  said on Thursday it had started testing the latest prototypes of its self-driving cars on Mountain View  California roads  with safety drivers aboard.,topStory
GOOG,Alphabet Inc,20150625,UPDATE 2-OneWeb sets record launch plan after $500 mln funding ,* OneWeb announces historic rocket launch deal   (Adds Virgin Galactic comments  details),normal
GOOG,Alphabet Inc,20150625,UPDATE 1-Google starts road tests of new self-driving car prototypes ,SAN FRANCISCO  June 25 Google Inc said on Thursday it had started testing the latest prototypes of its self-driving cars on Mountain View  California roads  with safety drivers aboard.,normal
GOOG,Alphabet Inc,20150625,Google starts road tests of new self-driving car prototypes ,June 25 Google Inc said it had started testing the latest prototypes of its self-driving cars on Mountain View  California roads  with safety drivers aboard.,normal
GOOG,Alphabet Inc,20150625,Bharti Enterprises buys stake in satellite internet startup OneWeb ,MUMBAI Internet delivered globally via satellites came a step closer on Thursday after a group of global investors agreed to put $500 million into OneWeb Ltd  one of the largest corporate venture financings so far this year.,normal
GOOG,Alphabet Inc,20150625,German utilities shed old skin as new technology dictates change ,FRANKFURT  June 25 Germany's utilities are preparing for their next battle. While  fighting to turn a profit as energy policy hammers their businesses  energy groups now fear technology companies disrupting what has been seen as a safe if worthy sector.,normal
GOOG,Alphabet Inc,20150624,Google Genomics adds Broad Institute's DNA analysis toolkit ,NEW YORK Google Genomics  the cloud-based computing business that is racing to increase its share of online DNA analytics  on Wednesday began offering a cloud service version of the popular DNA analysis software from the Broad Institute  a biomedical research organization.,topStory
GOOG,Alphabet Inc,20150624,Google Genomics adds Broad Institute's DNA analysis toolkit ,NEW YORK  June 24 Google Genomics  the cloud-based computing business that is racing to increase its share of online DNA analytics  on Wednesday began offering a cloud service version of the popular DNA analysis software from the Broad Institute  a biomedical research organization.,normal
GOOG,Alphabet Inc,20150623,Google to remove Confederate flag from Google Shopping  ads ,SAN FRANCISCO Google Inc said on Tuesday it would remove content containing the Confederate flag from its Google Shopping service and ads in the wake of last week's racially motivated mass shooting at a historic black church in South Carolina.,topStory
GOOG,Alphabet Inc,20150623,Google to remove Confederate flag from Google Shopping  ads ,SAN FRANCISCO  June 23 Google Inc said on Tuesday it would remove content containing the Confederate flag from its Google Shopping service and ads in the wake of last week's racially motivated mass shooting at a historic black church in South Carolina.,normal
GOOG,Alphabet Inc,20150623,Getty Images takes Google grievance to EU antitrust regulators ,BRUSSELS Getty Images [GETTY.UL] has become the latest company to take its grievances with Google to EU antitrust regulators as it accused the world's most popular Internet search engine of favoring its own images service at the expense of rivals.,normal
GOOG,Alphabet Inc,20150623,Getty Images takes Google grievance to EU antitrust regulators ,BRUSSELS  June 23 Getty Images has become the latest company to take its grievances with Google  to EU antitrust regulators as it accused the world's most popular Internet search engine of favouring its own images service at the expense of rivals.,normal
GOOG,Alphabet Inc,20150622,U.S. Supreme Court rejects Google patent appeal over Street View ,WASHINGTON Google Inc will have to defend claims that its Street View mapping software violates patents held by Vederi LLC after the U.S. Supreme Court on Monday declined to take up the company's appeal.,topStory
GOOG,Alphabet Inc,20150622,U.S. Supreme Court rejects Google patent appeal over Street View ,WASHINGTON  June 22 Google Inc will have to defend claims that its Street View mapping software violates patents held by Vederi LLC after the U.S. Supreme Court on Monday declined to take up the company's appeal.,normal
GOOG,Alphabet Inc,20150619,PRESS DIGEST- British Business - June 19 ,The following are the top stories on the business pages of British newspapers. Reuters has not verified these stories and does not vouch for their accuracy.,normal
GOOG,Alphabet Inc,20150618,Deals of the day- Mergers and acquisitions ,June 18 The following bids  mergers  acquisitions and disposals were reported by 2000 GMT on Thursday:,topStory
GOOG,Alphabet Inc,20150618,Front runner: IPO gives Fitbit firepower in crowded market ,Just as Kleenex has become a generic term for face tissue and Google for online search  Fitbit is fast becoming a byword for wearable fitness gear.,normal
GOOG,Alphabet Inc,20150618,Front runner: IPO gives Fitbit firepower in crowded market ,June 18 Just as Kleenex has become a generic term for face tissue and Google for online search  Fitbit is fast becoming a byword for wearable fitness gear.,normal
GOOG,Alphabet Inc,20150618,Google critics given month to comment on EU antitrust charges ,European antitrust regulators have sent copies of their charges against Google to critics of the U.S. tech giant and given them a month to comment  one of the complainants said on Thursday.,normal
GOOG,Alphabet Inc,20150618,Google critics given month to comment on EU antitrust charges ,LONDON European antitrust regulators have sent copies of their charges against Google to critics of the U.S. tech giant and given them a month to comment  one of the complainants said on Thursday.,normal
GOOG,Alphabet Inc,20150618,Google critics given month to comment on EU antitrust charges ,LONDON  June 18 European antitrust regulators have sent copies of their charges against Google to critics of the U.S. tech giant and given them a month to comment  one of the complainants said on Thursday.,normal
GOOG,Alphabet Inc,20150618,Permira  Google may jointly bid for Tesco's data unit: source ,Internet search giant Google Inc  and private equity fund Permira [PERM.UL] are in talks to make a joint bid for British retailer Tesco Plc's  customer data business  a source familiar with the matter said.,normal
